Ticker,Date/Time,Open,High,Low,Close,
^PSEi,30 Nov 1967,48.1300,48.1300,48.1300,48.1300
^PSEi,31 Dec 1967,50.2300,50.2300,50.2300,50.2300
^PSEi,31 Jan 1968,61.3300,61.3300,61.3300,61.3300
^PSEi,28 Feb 1968,70.0800,70.0800,70.0800,70.0800
^PSEi,31 Mar 1968,63.5200,63.5200,63.5200,63.5200
^PSEi,30 Apr 1968,62.3700,62.3700,62.3700,62.3700
^PSEi,31 May 1968,58.9600,58.9600,58.9600,58.9600
^PSEi,30 Jun 1968,52.8000,52.8000,52.8000,52.8000
^PSEi,31 Jul 1968,64.0500,64.0500,64.0500,64.0500
^PSEi,31 Aug 1968,67.8000,67.8000,67.8000,67.8000
^PSEi,30 Sep 1968,73.1100,73.1100,73.1100,73.1100
^PSEi,31 Oct 1968,84.1000,84.1000,84.1000,84.1000
^PSEi,30 Nov 1968,86.8600,86.8600,86.8600,86.8600
^PSEi,31 Dec 1968,111.3400,111.3400,111.3400,111.3400
^PSEi,31 Jan 1969,133.4300,133.4300,133.4300,133.4300
^PSEi,28 Feb 1969,129.2700,129.2700,129.2700,129.2700
^PSEi,31 Mar 1969,121.8300,121.8300,121.8300,121.8300
^PSEi,30 Apr 1969,128.8400,128.8400,128.8400,128.8400
^PSEi,31 May 1969,184.9600,184.9600,184.9600,184.9600
^PSEi,30 Jun 1969,173.0400,173.0400,173.0400,173.0400
^PSEi,31 Jul 1969,232.1500,232.1500,232.1500,232.1500
^PSEi,31 Aug 1969,482.2400,482.2400,482.2400,482.2400
^PSEi,30 Sep 1969,413.0400,413.0400,413.0400,413.0400
^PSEi,31 Oct 1969,337.5800,337.5800,337.5800,337.5800
^PSEi,30 Nov 1969,390.3500,390.3500,390.3500,390.3500
^PSEi,31 Dec 1969,337.8900,337.8900,337.8900,337.8900
^PSEi,31 Jan 1970,424.8900,424.8900,424.8900,424.8900
^PSEi,28 Feb 1970,376.2800,376.2800,376.2800,376.2800
^PSEi,31 Mar 1970,322.0400,322.0400,322.0400,322.0400
^PSEi,30 Apr 1970,325.7700,325.7700,325.7700,325.7700
^PSEi,31 May 1970,272.1000,272.1000,272.1000,272.1000
^PSEi,30 Jun 1970,302.7100,302.7100,302.7100,302.7100
^PSEi,31 Jul 1970,388.3500,388.3500,388.3500,388.3500
^PSEi,31 Aug 1970,404.2000,404.2000,404.2000,404.2000
^PSEi,30 Sep 1970,360.5400,360.5400,360.5400,360.5400
^PSEi,31 Oct 1970,342.6600,342.6600,342.6600,342.6600
^PSEi,30 Nov 1970,331.9000,331.9000,331.9000,331.9000
^PSEi,31 Dec 1970,402.5300,402.5300,402.5300,402.5300
^PSEi,31 Jan 1971,365.0100,365.0100,365.0100,365.0100
^PSEi,28 Feb 1971,404.1800,404.1800,404.1800,404.1800
^PSEi,31 Mar 1971,366.2400,366.2400,366.2400,366.2400
^PSEi,30 Apr 1971,349.4800,349.4800,349.4800,349.4800
^PSEi,31 May 1971,300.0200,300.0200,300.0200,300.0200
^PSEi,30 Jun 1971,282.7100,282.7100,282.7100,282.7100
^PSEi,31 Jul 1971,257.5600,257.5600,257.5600,257.5600
^PSEi,31 Aug 1971,238.7600,238.7600,238.7600,238.7600
^PSEi,30 Sep 1971,156.1500,156.1500,156.1500,156.1500
^PSEi,31 Oct 1971,187.2800,187.2800,187.2800,187.2800
^PSEi,30 Nov 1971,166.9900,166.9900,166.9900,166.9900
^PSEi,31 Dec 1971,165.1400,165.1400,165.1400,165.1400
^PSEi,31 Jan 1972,273.7200,273.7200,273.7200,273.7200
^PSEi,28 Feb 1972,243.3500,243.3500,243.3500,243.3500
^PSEi,31 Mar 1972,225.2000,225.2000,225.2000,225.2000
^PSEi,30 Apr 1972,229.5300,229.5300,229.5300,229.5300
^PSEi,31 May 1972,235.6100,235.6100,235.6100,235.6100
^PSEi,30 Jun 1972,223.3200,223.3200,223.3200,223.3200
^PSEi,31 Jul 1972,203.9400,203.9400,203.9400,203.9400
^PSEi,31 Aug 1972,192.4500,192.4500,192.4500,192.4500
^PSEi,30 Sep 1972,195.1900,195.1900,195.1900,195.1900
^PSEi,31 Oct 1972,212.1100,212.1100,212.1100,212.1100
^PSEi,30 Nov 1972,187.3500,187.3500,187.3500,187.3500
^PSEi,31 Dec 1972,174.5200,174.5200,174.5200,174.5200
^PSEi,31 Jan 1973,228.0400,228.0400,228.0400,228.0400
^PSEi,28 Feb 1973,410.9300,410.9300,410.9300,410.9300
^PSEi,31 Mar 1973,329.7600,329.7600,329.7600,329.7600
^PSEi,30 Apr 1973,333.9800,333.9800,333.9800,333.9800
^PSEi,31 May 1973,330.9700,330.9700,330.9700,330.9700
^PSEi,30 Jun 1973,344.2900,344.2900,344.2900,344.2900
^PSEi,31 Jul 1973,411.3100,411.3100,411.3100,411.3100
^PSEi,31 Aug 1973,417.6700,417.6700,417.6700,417.6700
^PSEi,30 Sep 1973,388.9300,388.9300,388.9300,388.9300
^PSEi,31 Oct 1973,351.9000,351.9000,351.9000,351.9000
^PSEi,30 Nov 1973,322.3300,322.3300,322.3300,322.3300
^PSEi,31 Dec 1973,292.7500,292.7500,292.7500,292.7500
^PSEi,31 Jan 1974,395.1000,395.1000,395.1000,395.1000
^PSEi,28 Feb 1974,367.9100,367.9100,367.9100,367.9100
^PSEi,31 Mar 1974,378.2200,378.2200,378.2200,378.2200
^PSEi,30 Apr 1974,439.8700,439.8700,439.8700,439.8700
^PSEi,31 May 1974,390.8100,390.8100,390.8100,390.8100
^PSEi,30 Jun 1974,340.5600,340.5600,340.5600,340.5600
^PSEi,31 Jul 1974,333.2700,333.2700,333.2700,333.2700
^PSEi,31 Aug 1974,255.0300,255.0300,255.0300,255.0300
^PSEi,30 Sep 1974,237.2400,237.2400,237.2400,237.2400
^PSEi,31 Oct 1974,265.1200,265.1200,265.1200,265.1200
^PSEi,30 Nov 1974,321.9700,321.9700,321.9700,321.9700
^PSEi,31 Dec 1974,295.9700,295.9700,295.9700,295.9700
^PSEi,31 Jan 1975,291.3900,291.3900,291.3900,291.3900
^PSEi,28 Feb 1975,318.8900,318.8900,318.8900,318.8900
^PSEi,31 Mar 1975,338.1200,338.1200,338.1200,338.1200
^PSEi,30 Apr 1975,319.9200,319.9200,319.9200,319.9200
^PSEi,31 May 1975,291.5700,291.5700,291.5700,291.5700
^PSEi,30 Jun 1975,291.7400,291.7400,291.7400,291.7400
^PSEi,31 Jul 1975,299.1000,299.1000,299.1000,299.1000
^PSEi,31 Aug 1975,258.8900,258.8900,258.8900,258.8900
^PSEi,30 Sep 1975,255.3000,255.3000,255.3000,255.3000
^PSEi,31 Oct 1975,222.5700,222.5700,222.5700,222.5700
^PSEi,30 Nov 1975,211.7000,211.7000,211.7000,211.7000
^PSEi,31 Dec 1975,209.3500,209.3500,209.3500,209.3500
^PSEi,31 Jan 1976,236.9600,236.9600,236.9600,236.9600
^PSEi,28 Feb 1976,279.5400,279.5400,279.5400,279.5400
^PSEi,31 Mar 1976,383.8300,383.8300,383.8300,383.8300
^PSEi,30 Apr 1976,441.4000,441.4000,441.4000,441.4000
^PSEi,31 May 1976,357.9600,357.9600,357.9600,357.9600
^PSEi,30 Jun 1976,388.3000,388.3000,388.3000,388.3000
^PSEi,31 Jul 1976,389.8100,389.8100,389.8100,389.8100
^PSEi,31 Aug 1976,325.7800,325.7800,325.7800,325.7800
^PSEi,30 Sep 1976,312.6300,312.6300,312.6300,312.6300
^PSEi,31 Oct 1976,276.9300,276.9300,276.9300,276.9300
^PSEi,30 Nov 1976,293.2200,293.2200,293.2200,293.2200
^PSEi,31 Dec 1976,252.7800,252.7800,252.7800,252.7800
^PSEi,31 Jan 1977,275.0000,275.0000,275.0000,275.0000
^PSEi,28 Feb 1977,280.1800,280.1800,280.1800,280.1800
^PSEi,31 Mar 1977,251.9700,251.9700,251.9700,251.9700
^PSEi,30 Apr 1977,238.8600,238.8600,238.8600,238.8600
^PSEi,31 May 1977,229.6600,229.6600,229.6600,229.6600
^PSEi,30 Jun 1977,260.6000,260.6000,260.6000,260.6000
^PSEi,31 Jul 1977,245.2600,245.2600,245.2600,245.2600
^PSEi,31 Aug 1977,249.1300,249.1300,249.1300,249.1300
^PSEi,30 Sep 1977,267.1900,267.1900,267.1900,267.1900
^PSEi,31 Oct 1977,295.8000,295.8000,295.8000,295.8000
^PSEi,30 Nov 1977,253.1700,253.1700,253.1700,253.1700
^PSEi,31 Dec 1977,286.6000,286.6000,286.6000,286.6000
^PSEi,31 Jan 1978,253.5000,253.5000,253.5000,253.5000
^PSEi,28 Feb 1978,251.0700,251.0700,251.0700,251.0700
^PSEi,31 Mar 1978,261.4300,261.4300,261.4300,261.4300
^PSEi,30 Apr 1978,254.7400,254.7400,254.7400,254.7400
^PSEi,31 May 1978,291.2400,291.2400,291.2400,291.2400
^PSEi,30 Jun 1978,307.3000,307.3000,307.3000,307.3000
^PSEi,31 Jul 1978,376.3200,376.3200,376.3200,376.3200
^PSEi,31 Aug 1978,387.1000,387.1000,387.1000,387.1000
^PSEi,30 Sep 1978,449.3100,449.3100,449.3100,449.3100
^PSEi,31 Oct 1978,446.3200,446.3200,446.3200,446.3200
^PSEi,30 Nov 1978,370.0600,370.0600,370.0600,370.0600
^PSEi,31 Dec 1978,483.8500,483.8500,483.8500,483.8500
^PSEi,31 Jan 1979,531.1299,531.1299,531.1299,531.1299
^PSEi,28 Feb 1979,478.4500,478.4500,478.4500,478.4500
^PSEi,31 Mar 1979,470.5300,470.5300,470.5300,470.5300
^PSEi,30 Apr 1979,514.0300,514.0300,514.0300,514.0300
^PSEi,31 May 1979,466.1700,466.1700,466.1700,466.1700
^PSEi,30 Jun 1979,466.7400,466.7400,466.7400,466.7400
^PSEi,31 Jul 1979,455.7800,455.7800,455.7800,455.7800
^PSEi,31 Aug 1979,448.4800,448.4800,448.4800,448.4800
^PSEi,30 Sep 1979,478.1900,478.1900,478.1900,478.1900
^PSEi,31 Oct 1979,474.2700,474.2700,474.2700,474.2700
^PSEi,30 Nov 1979,450.9200,450.9200,450.9200,450.9200
^PSEi,31 Dec 1979,432.9300,432.9300,432.9300,432.9300
^PSEi,31 Jan 1980,442.6800,442.6800,442.6800,442.6800
^PSEi,28 Feb 1980,372.2100,372.2100,372.2100,372.2100
^PSEi,31 Mar 1980,323.5900,323.5900,323.5900,323.5900
^PSEi,30 Apr 1980,320.7600,320.7600,320.7600,320.7600
^PSEi,31 May 1980,302.4400,302.4400,302.4400,302.4400
^PSEi,30 Jun 1980,289.1000,289.1000,289.1000,289.1000
^PSEi,31 Jul 1980,281.8100,281.8100,281.8100,281.8100
^PSEi,31 Aug 1980,266.9800,266.9800,266.9800,266.9800
^PSEi,30 Sep 1980,263.4500,263.4500,263.4500,263.4500
^PSEi,31 Oct 1980,263.4500,263.4500,263.4500,263.4500
^PSEi,30 Nov 1980,270.9700,270.9700,270.9700,270.9700
^PSEi,31 Dec 1980,256.7800,256.7800,256.7800,256.7800
^PSEi,31 Jan 1981,268.8800,268.8800,268.8800,268.8800
^PSEi,28 Feb 1981,244.2500,244.2500,244.2500,244.2500
^PSEi,31 Mar 1981,260.2400,260.2400,260.2400,260.2400
^PSEi,30 Apr 1981,247.8200,247.8200,247.8200,247.8200
^PSEi,31 May 1981,256.8700,256.8700,256.8700,256.8700
^PSEi,30 Jun 1981,235.5100,235.5100,235.5100,235.5100
^PSEi,31 Jul 1981,214.5800,214.5800,214.5800,214.5800
^PSEi,31 Aug 1981,243.6000,243.6000,243.6000,243.6000
^PSEi,30 Sep 1981,211.2500,211.2500,211.2500,211.2500
^PSEi,31 Oct 1981,197.8700,197.8700,197.8700,197.8700
^PSEi,30 Nov 1981,189.1400,189.1400,189.1400,189.1400
^PSEi,31 Dec 1981,183.9100,183.9100,183.9100,183.9100
^PSEi,31 Jan 1982,163.2200,163.2200,163.2200,163.2200
^PSEi,28 Feb 1982,162.5700,162.5700,162.5700,162.5700
^PSEi,31 Mar 1982,176.4400,176.4400,176.4400,176.4400
^PSEi,30 Apr 1982,177.2000,177.2000,177.2000,177.2000
^PSEi,31 May 1982,185.0700,185.0700,185.0700,185.0700
^PSEi,30 Jun 1982,194.0600,194.0600,194.0600,194.0600
^PSEi,31 Jul 1982,198.0200,198.0200,198.0200,198.0200
^PSEi,31 Aug 1982,244.0900,244.0900,244.0900,244.0900
^PSEi,30 Sep 1982,187.7400,187.7400,187.7400,187.7400
^PSEi,31 Oct 1982,176.4600,176.4600,176.4600,176.4600
^PSEi,30 Nov 1982,168.2600,168.2600,168.2600,168.2600
^PSEi,31 Dec 1982,170.3600,170.3600,170.3600,170.3600
^PSEi,31 Jan 1983,190.7100,190.7100,190.7100,190.7100
^PSEi,28 Feb 1983,200.4500,200.4500,200.4500,200.4500
^PSEi,31 Mar 1983,167.1000,167.1000,167.1000,167.1000
^PSEi,30 Apr 1983,178.5800,178.5800,178.5800,178.5800
^PSEi,31 May 1983,179.8600,179.8600,179.8600,179.8600
^PSEi,30 Jun 1983,174.9800,174.9800,174.9800,174.9800
^PSEi,31 Jul 1983,175.1000,175.1000,175.1000,175.1000
^PSEi,31 Aug 1983,162.7300,162.7300,162.7300,162.7300
^PSEi,30 Sep 1983,154.3300,154.3300,154.3300,154.3300
^PSEi,31 Oct 1983,167.5500,167.5500,167.5500,167.5500
^PSEi,30 Nov 1983,161.0400,161.0400,161.0400,161.0400
^PSEi,31 Dec 1983,167.4900,167.4900,167.4900,167.4900
^PSEi,31 Jan 1984,158.8400,158.8400,158.8400,158.8400
^PSEi,28 Feb 1984,146.9900,146.9900,146.9900,146.9900
^PSEi,31 Mar 1984,135.9500,135.9500,135.9500,135.9500
^PSEi,30 Apr 1984,132.7400,132.7400,132.7400,132.7400
^PSEi,31 May 1984,133.6400,133.6400,133.6400,133.6400
^PSEi,30 Jun 1984,127.3400,127.3400,127.3400,127.3400
^PSEi,31 Jul 1984,122.9200,122.9200,122.9200,122.9200
^PSEi,31 Aug 1984,117.0500,117.0500,117.0500,117.0500
^PSEi,30 Sep 1984,109.9400,109.9400,109.9400,109.9400
^PSEi,31 Oct 1984,107.9900,107.9900,107.9900,107.9900
^PSEi,30 Nov 1984,102.5500,102.5500,102.5500,102.5500
^PSEi,31 Dec 1984,99.2900,99.2900,99.2900,99.2900
^PSEi,2 Jan 1985,100.0000,100.0000,100.0000,100.0000
^PSEi,3 Jan 1985,99.0100,99.0100,99.0100,99.0100
^PSEi,4 Jan 1985,98.9200,98.9200,98.9200,98.9200
^PSEi,7 Jan 1985,96.9900,96.9900,96.9900,96.9900
^PSEi,8 Jan 1985,97.3800,97.3800,97.3800,97.3800
^PSEi,9 Jan 1985,95.9300,95.9300,95.9300,95.9300
^PSEi,10 Jan 1985,96.1100,96.1100,96.1100,96.1100
^PSEi,11 Jan 1985,96.1900,96.1900,96.1900,96.1900
^PSEi,14 Jan 1985,95.8000,95.8000,95.8000,95.8000
^PSEi,15 Jan 1985,95.4100,95.4100,95.4100,95.4100
^PSEi,16 Jan 1985,96.2000,96.2000,96.2000,96.2000
^PSEi,17 Jan 1985,96.5500,96.5500,96.5500,96.5500
^PSEi,18 Jan 1985,97.6200,97.6200,97.6200,97.6200
^PSEi,21 Jan 1985,99.0800,99.0800,99.0800,99.0800
^PSEi,22 Jan 1985,99.0400,99.0400,99.0400,99.0400
^PSEi,23 Jan 1985,99.9400,99.9400,99.9400,99.9400
^PSEi,24 Jan 1985,99.7000,99.7000,99.7000,99.7000
^PSEi,25 Jan 1985,99.5000,99.5000,99.5000,99.5000
^PSEi,28 Jan 1985,99.5000,99.5000,99.5000,99.5000
^PSEi,29 Jan 1985,99.7700,99.7700,99.7700,99.7700
^PSEi,30 Jan 1985,100.7700,100.7700,100.7700,100.7700
^PSEi,31 Jan 1985,100.5700,100.5700,100.5700,100.5700
^PSEi,1 Feb 1985,100.1800,100.1800,100.1800,100.1800
^PSEi,4 Feb 1985,100.6100,100.6100,100.6100,100.6100
^PSEi,5 Feb 1985,100.6100,100.6100,100.6100,100.6100
^PSEi,6 Feb 1985,102.9900,102.9900,102.9900,102.9900
^PSEi,7 Feb 1985,105.3600,105.3600,105.3600,105.3600
^PSEi,8 Feb 1985,104.8100,104.8100,104.8100,104.8100
^PSEi,11 Feb 1985,104.8100,104.8100,104.8100,104.8100
^PSEi,12 Feb 1985,104.5100,104.5100,104.5100,104.5100
^PSEi,13 Feb 1985,104.6700,104.6700,104.6700,104.6700
^PSEi,14 Feb 1985,103.8600,103.8600,103.8600,103.8600
^PSEi,15 Feb 1985,103.3400,103.3400,103.3400,103.3400
^PSEi,18 Feb 1985,103.3400,103.3400,103.3400,103.3400
^PSEi,19 Feb 1985,103.2700,103.2700,103.2700,103.2700
^PSEi,20 Feb 1985,103.2700,103.2700,103.2700,103.2700
^PSEi,21 Feb 1985,103.1500,103.1500,103.1500,103.1500
^PSEi,22 Feb 1985,103.3000,103.3000,103.3000,103.3000
^PSEi,25 Feb 1985,102.9600,102.9600,102.9600,102.9600
^PSEi,26 Feb 1985,101.2400,101.2400,101.2400,101.2400
^PSEi,27 Feb 1985,101.3600,101.3600,101.3600,101.3600
^PSEi,28 Feb 1985,101.4200,101.4200,101.4200,101.4200
^PSEi,1 Mar 1985,101.0900,101.0900,101.0900,101.0900
^PSEi,4 Mar 1985,100.7700,100.7700,100.7700,100.7700
^PSEi,5 Mar 1985,101.8600,101.8600,101.8600,101.8600
^PSEi,6 Mar 1985,101.8000,101.8000,101.8000,101.8000
^PSEi,7 Mar 1985,101.7700,101.7700,101.7700,101.7700
^PSEi,8 Mar 1985,102.9700,102.9700,102.9700,102.9700
^PSEi,11 Mar 1985,102.1500,102.1500,102.1500,102.1500
^PSEi,12 Mar 1985,103.3300,103.3300,103.3300,103.3300
^PSEi,13 Mar 1985,103.9500,103.9500,103.9500,103.9500
^PSEi,14 Mar 1985,104.3000,104.3000,104.3000,104.3000
^PSEi,15 Mar 1985,104.9100,104.9100,104.9100,104.9100
^PSEi,18 Mar 1985,105.0800,105.0800,105.0800,105.0800
^PSEi,19 Mar 1985,105.3800,105.3800,105.3800,105.3800
^PSEi,20 Mar 1985,106.8300,106.8300,106.8300,106.8300
^PSEi,21 Mar 1985,106.2600,106.2600,106.2600,106.2600
^PSEi,22 Mar 1985,106.5500,106.5500,106.5500,106.5500
^PSEi,25 Mar 1985,106.0000,106.0000,106.0000,106.0000
^PSEi,26 Mar 1985,105.7600,105.7600,105.7600,105.7600
^PSEi,27 Mar 1985,105.8100,105.8100,105.8100,105.8100
^PSEi,28 Mar 1985,106.2500,106.2500,106.2500,106.2500
^PSEi,29 Mar 1985,106.7000,106.7000,106.7000,106.7000
^PSEi,1 Apr 1985,106.4100,106.4100,106.4100,106.4100
^PSEi,2 Apr 1985,105.9600,105.9600,105.9600,105.9600
^PSEi,3 Apr 1985,107.0800,107.0800,107.0800,107.0800
^PSEi,8 Apr 1985,107.0600,107.0600,107.0600,107.0600
^PSEi,9 Apr 1985,107.1500,107.1500,107.1500,107.1500
^PSEi,10 Apr 1985,106.7400,106.7400,106.7400,106.7400
^PSEi,11 Apr 1985,106.8500,106.8500,106.8500,106.8500
^PSEi,12 Apr 1985,107.5000,107.5000,107.5000,107.5000
^PSEi,15 Apr 1985,107.5100,107.5100,107.5100,107.5100
^PSEi,16 Apr 1985,107.5200,107.5200,107.5200,107.5200
^PSEi,17 Apr 1985,107.6500,107.6500,107.6500,107.6500
^PSEi,18 Apr 1985,107.0700,107.0700,107.0700,107.0700
^PSEi,19 Apr 1985,107.6300,107.6300,107.6300,107.6300
